student_id;subject;result
483;science;90
483;biology;64
483;geography;67
483;history;60
483;lo;46
483;it;50
483;pe;40
484;math;93
484;english;60
484;science;56
484;biology;81
484;geography;100
484;history;72
484;lo;48
484;it;75
484;pe;98
485;math;69
485;english;78
485;science;96
485;biology;99
485;geography;65
485;history;79
485;lo;90
485;it;41
485;pe;85
486;math;99
486;english;58
486;science;80
486;biology;75
486;geography;52
486;history;72
486;lo;48
486;it;82
486;pe;63
487;math;96
487;english;45
487;science;98
487;biology;89
487;geography;85
487;history;66
487;lo;88
487;it;75
487;pe;45
488;math;95
488;english;88
488;science;100
488;biology;53
488;geography;98
488;history;41
488;lo;99
488;it;58
488;pe;72
489;math;55
489;english;56
489;science;93
489;biology;63
489;geography;84
489;history;75
489;lo;77
489;it;65
489;pe;83
490;math;43
490;english;98
490;science;68
490;biology;87
490;geography;68
490;history;70
490;lo;42
490;it;89
490;pe;57
491;math;43
491;english;58
491;science;82
491;biology;74
491;geography;81
491;history;70
491;lo;91
491;it;91
491;pe;67
492;math;81
492;english;75
492;science;44
492;biology;68
492;geography;85
492;history;92
492;lo;96
492;it;91
492;pe;87
493;math;94
493;english;95
493;science;88
493;biology;71
493;geography;63
493;history;41
493;lo;91
493;it;59
493;pe;68
494;math;83
494;english;79
494;science;64
494;biology;64
494;geography;53
494;history;74
494;lo;44
494;it;99
494;pe;71
495;math;98
495;english;75
495;science;46
495;biology;59
495;geography;58
495;history;92
495;lo;64
495;it;53
495;pe;50
496;math;86
496;english;47
496;science;99
496;biology;51
496;geography;46
496;history;62
496;lo;54
496;it;48
496;pe;96
497;math;85
497;english;68
497;science;50
497;biology;77
497;geography;77
497;history;58
497;lo;49
497;it;85
497;pe;55
498;math;59
498;english;66
498;science;88
498;biology;66
498;geography;52
498;history;54
498;lo;43
498;it;66
498;pe;72
499;math;96
499;english;95
499;science;54
499;biology;84
499;geography;90
499;history;97
499;lo;79
499;it;95
499;pe;80
500;math;72
500;english;65
500;science;94
500;biology;72
500;geography;50
500;history;66
500;lo;96
500;it;89
500;pe;45
501;math;50
501;english;54
501;science;76
501;biology;53
501;geography;90
501;history;54
501;lo;61
501;it;91
501;pe;95
502;math;87
502;english;56
502;science;52
502;biology;90
502;geography;55
502;history;80
502;lo;68
502;it;65
502;pe;40
503;math;97
503;english;73
503;science;46
503;biology;71
503;geography;61
503;history;82
503;lo;77
503;it;69
503;pe;90
504;math;56
504;english;44
504;science;77
504;biology;83
504;geography;50
504;history;56
504;lo;84
504;it;91
504;pe;60
505;math;54
505;english;49
505;science;87
505;biology;73
505;geography;68
505;history;96
505;lo;86
505;it;68
505;pe;76
506;math;54
506;english;96
506;science;40
506;biology;97
506;geography;68
506;history;49
506;lo;65
506;it;82
506;pe;91
507;math;57
507;english;77
507;science;84
507;biology;67
507;geography;55
507;history;67
507;lo;45
507;it;88
507;pe;47
508;math;66
508;english;83
508;science;60
508;biology;90
508;geography;70
508;history;97
508;lo;72
508;it;96
508;pe;41
509;math;92
509;english;68
509;science;45
509;biology;57
509;geography;92
509;history;43
509;lo;100
509;it;100
509;pe;68
510;math;49
510;english;65
510;science;73
510;biology;70
510;geography;74
510;history;86
510;lo;98
510;it;57
510;pe;74
511;math;54
511;english;61
511;science;92
511;biology;81
511;geography;48
511;history;49
511;lo;51
511;it;81
511;pe;42
512;math;76
512;english;61
512;science;78
512;biology;94
512;geography;87
512;history;44
512;lo;78
512;it;76
512;pe;75
513;math;91
513;english;76
513;science;72
513;biology;88
513;geography;81
513;history;78
513;lo;69
513;it;69
513;pe;68
514;math;98
514;english;51
514;science;93
514;biology;54
514;geography;56
514;history;93
514;lo;82
514;it;59
514;pe;53
515;math;40
515;english;64
515;science;88
515;biology;99
515;geography;74
515;history;59
515;lo;46
515;it;70
515;pe;47
516;math;52
516;english;86
516;science;93
516;biology;76
516;geography;58
516;history;41
516;lo;66
516;it;60
516;pe;100
517;math;76
517;english;90
517;science;77
517;biology;64
517;geography;64
517;history;44
517;lo;81
517;it;42
517;pe;83
518;math;40
518;english;62
518;science;66
518;biology;40
518;geography;93
518;history;91
518;lo;58
518;it;71
518;pe;64
519;math;58
519;english;68
519;science;70
519;biology;61
519;geography;88
519;history;71
519;lo;95
519;it;46
519;pe;50
520;math;42
520;english;42
520;science;56
520;biology;68
520;geography;83
520;history;93
520;lo;60
520;it;87
520;pe;54
521;math;94
521;english;83
521;science;92
521;biology;70
521;geography;66
521;history;51
521;lo;95
521;it;46
521;pe;77
522;math;90
522;english;71
522;science;84
522;biology;51
522;geography;53
522;history;44
522;lo;46
522;it;72
522;pe;81
523;math;60
523;english;50
523;science;68
523;biology;46
523;geography;94
523;history;87
523;lo;41
523;it;47
523;pe;82
524;math;56
524;english;42
524;science;61
524;biology;51
524;geography;95
524;history;41
524;lo;46
524;it;52
524;pe;100
525;math;90
525;english;44
525;science;52
525;biology;88
525;geography;79
525;history;79
525;lo;51
525;it;90
525;pe;94
526;math;62
526;english;70
526;science;71
526;biology;91
526;geography;88
526;history;59
526;lo;63
526;it;40
526;pe;92
527;math;89
527;english;86
527;science;76
527;biology;71
527;geography;53
527;history;63
527;lo;71
527;it;56
527;pe;67
528;math;57
528;english;81
528;science;59
528;biology;95
528;geography;69
528;history;74
528;lo;76
528;it;47
528;pe;40
529;math;50
529;english;98
529;science;49
529;biology;55
529;geography;45
529;history;91
529;lo;51
529;it;86
529;pe;63
530;math;54
530;english;65
530;science;91
530;biology;100
530;geography;64
530;history;55
530;lo;60
530;it;61
530;pe;43
531;math;94
531;english;86
531;science;83
531;biology;98
531;geography;93
531;history;63
531;lo;74
531;it;88
531;pe;94
532;math;50
532;english;96
532;science;55
532;biology;81
532;geography;96
532;history;46
532;lo;73
532;it;72
532;pe;52
533;math;93
533;english;91
533;science;52
533;biology;97
533;geography;81
533;history;90
533;lo;44
533;it;88
533;pe;55
534;math;52
534;english;78
534;science;64
534;biology;72
534;geography;61
534;history;79
534;lo;98
534;it;86
534;pe;64
535;math;74
535;english;69
535;science;83
535;biology;46
535;geography;80
535;history;50
535;lo;59
535;it;89
535;pe;77
536;math;92
536;english;68
536;science;70
536;biology;97
536;geography;73
536;history;48
536;lo;54
536;it;71
536;pe;40
537;math;94
537;english;79
537;science;82
537;biology;91
537;geography;63
537;history;86
537;lo;89
537;it;99
537;pe;53
538;math;48
538;english;64
538;science;49
538;biology;62
538;geography;99
538;history;100
538;lo;98
538;it;70
538;pe;50
539;math;65
539;english;85
539;science;86
539;biology;69
539;geography;64
539;history;50
539;lo;48
539;it;99
539;pe;70
540;math;61
540;english;48
540;science;44
540;biology;67
540;geography;57
540;history;92
540;lo;62
540;it;80
540;pe;63
541;math;44
541;english;56
541;science;92
541;biology;72
541;geography;61
541;history;71
541;lo;97
541;it;85
541;pe;53
542;math;88
542;english;91
542;science;85
542;biology;40
542;geography;72
542;history;78
542;lo;99
542;it;58
542;pe;50
543;math;86
543;english;94
543;science;68
543;biology;81
543;geography;48
543;history;56
543;lo;68
543;it;79
543;pe;78
544;math;42
544;english;72
544;science;61
544;biology;44
544;geography;70
544;history;77
544;lo;41
544;it;79
544;pe;80
545;math;74
545;english;74
545;science;91
545;biology;80
545;geography;85
545;history;69
545;lo;73
545;it;90
545;pe;62
546;math;58
546;english;68
546;science;67
546;biology;70
546;geography;86
546;history;46
546;lo;94
546;it;42
546;pe;100
547;math;40
547;english;96
547;science;75
547;biology;64
547;geography;68
547;history;73
547;lo;56
547;it;73
547;pe;94
548;math;99
548;english;75
548;science;46
548;biology;70
548;geography;57
548;history;57
548;lo;58
548;it;48
548;pe;84
549;math;95
549;english;80
549;science;77
549;biology;92
549;geography;60
549;history;50
549;lo;97
549;it;48
549;pe;85
550;math;80
550;english;91
550;science;68
550;biology;40
550;geography;53
550;history;50
550;lo;80
550;it;78
550;pe;48
551;math;63
551;english;56
551;science;75
551;biology;78
551;geography;59
551;history;89
551;lo;95
551;it;100
551;pe;94
552;math;91
552;english;75
552;science;53
552;biology;98
552;geography;40
552;history;96
552;lo;59
552;it;87
552;pe;83
553;math;87
553;english;74
553;science;68
553;biology;83
553;geography;74
553;history;53
553;lo;96
553;it;66
553;pe;41
554;math;90
554;english;79
554;science;99
554;biology;52
554;geography;80
554;history;47
554;lo;64
554;it;46
554;pe;97
555;math;94
555;english;55
555;science;67
555;biology;99
555;geography;41
555;history;55
555;lo;93
555;it;72
555;pe;59
556;math;59
556;english;63
556;science;84
556;biology;73
556;geography;77
556;history;47
556;lo;95
556;it;74
556;pe;79
557;math;94
557;english;98
557;science;51
557;biology;71
557;geography;40
557;history;63
557;lo;55
557;it;96
557;pe;97
558;math;48
558;english;78
558;science;79
558;biology;91
558;geography;92
558;history;78
558;lo;68
558;it;65
558;pe;45
559;math;87
559;english;59
559;science;98
559;biology;90
559;geography;78
559;history;95
559;lo;52
559;it;55
559;pe;57
560;math;40
560;english;67
560;science;85
560;biology;53
560;geography;45
560;history;97
560;lo;54
560;it;44
560;pe;79
561;math;41
561;english;45
561;science;69
561;biology;62
561;geography;70
561;history;69
561;lo;50
561;it;91
561;pe;51
562;math;40
562;english;67
562;science;61
562;biology;88
562;geography;75
562;history;100
562;lo;64
562;it;51
562;pe;63
563;math;75
563;english;89
563;science;78
563;biology;66
563;geography;77
563;history;44
563;lo;78
563;it;61
563;pe;60
564;math;62
564;english;64
564;science;53
564;biology;86
564;geography;99
564;history;82
564;lo;68
564;it;53
564;pe;86
565;math;87
565;english;60
565;science;67
565;biology;52
565;geography;62
565;history;56
565;lo;91
565;it;88
565;pe;64
566;math;90
566;english;66
566;science;41
566;biology;54
566;geography;88
566;history;58
566;lo;64
566;it;93
566;pe;63
567;math;67
567;english;66
567;science;40
567;biology;80
567;geography;72
567;history;58
567;lo;65
567;it;99
567;pe;98
568;math;85
568;english;68
568;science;74
568;biology;43
568;geography;61
568;history;87
568;lo;69
568;it;95
568;pe;91
569;math;88
569;english;72
569;science;54
569;biology;53
569;geography;41
569;history;61
569;lo;97
569;it;97
569;pe;50
570;math;44
570;english;46
570;science;47
570;biology;84
570;geography;95
570;history;62
570;lo;43
570;it;91
570;pe;54
571;math;62
571;english;71
571;science;61
571;biology;77
571;geography;66
571;history;85
571;lo;79
571;it;65
571;pe;57
572;math;45
572;english;43
572;science;92
572;biology;85
572;geography;46
572;history;93
572;lo;93
572;it;57
572;pe;51
573;math;56
573;english;76
573;science;99
573;biology;79
573;geography;86
573;history;72
573;lo;46
573;it;72
573;pe;40
574;math;67
574;english;91
574;science;83
574;biology;97
574;geography;86
574;history;70
574;lo;96
574;it;60
574;pe;83
575;math;74
575;english;60
575;science;64
575;biology;89
575;geography;66
575;history;68
575;lo;79
575;it;40
575;pe;65
576;math;80
576;english;42
576;science;66
576;biology;54
576;geography;87
576;history;54
576;lo;93
576;it;67
576;pe;65
577;math;63
577;english;96
577;science;83
577;biology;80
577;geography;59
577;history;69
577;lo;40
577;it;41
577;pe;61
578;math;53
578;english;99
578;science;60
578;biology;85
578;geography;57
578;history;78
578;lo;90
578;it;74
578;pe;54
579;math;44
579;english;93
579;science;75
579;biology;41
579;geography;63
579;history;62
579;lo;92
579;it;84
579;pe;50
580;math;66
580;english;98
580;science;41
580;biology;92
580;geography;98
580;history;84
580;lo;99
580;it;41
580;pe;51
581;math;48
581;english;85
581;science;56
581;biology;75
581;geography;43
581;history;86
581;lo;58
581;it;61
581;pe;53
582;math;91
582;english;71
582;science;51
582;biology;66
582;geography;64
582;history;91
582;lo;77
582;it;66
582;pe;90
583;math;83
583;english;85
583;science;56
583;biology;51
583;geography;64
583;history;48
583;lo;86
583;it;53
583;pe;41
584;math;46
584;english;79
584;science;70
584;biology;83
584;geography;60
584;history;90
584;lo;75
584;it;60
584;pe;82
585;math;72
585;english;98
585;science;75
585;biology;63
585;geography;50
585;history;85
585;lo;51
585;it;98
585;pe;85
586;math;70
586;english;81
586;science;61
586;biology;40
586;geography;59
586;history;87
586;lo;97
586;it;74
586;pe;91
587;math;82
587;english;41
587;science;89
587;biology;88
587;geography;77
587;history;77
587;lo;41
587;it;68
587;pe;88
588;math;81
588;english;73
588;science;68
588;biology;85
588;geography;43
588;history;94
588;lo;42
588;it;91
588;pe;89
589;math;55
589;english;61
589;science;42
589;biology;76
589;geography;94
589;history;71
589;lo;93
589;it;51
589;pe;59
590;math;44
590;english;52
590;science;78
590;biology;55
590;geography;84
590;history;48
590;lo;65
590;it;40
590;pe;42
591;math;52
591;english;95
591;science;63
591;biology;98
591;geography;81
591;history;63
591;lo;83
591;it;66
591;pe;81
592;math;55
592;english;92
592;science;63
592;biology;86
592;geography;64
592;history;45
592;lo;87
592;it;73
592;pe;49
593;math;92
593;english;67
593;science;70
593;biology;94
593;geography;100
593;history;42
593;lo;61
593;it;51
593;pe;77
594;math;68
594;english;70
594;science;53
594;biology;98
594;geography;46
594;history;60
594;lo;93
594;it;75
594;pe;65
595;math;91
595;english;58
595;science;55
595;biology;95
595;geography;100
595;history;97
595;lo;53
595;it;49
595;pe;40
596;math;50
596;english;82
596;science;70
596;biology;71
596;geography;95
596;history;97
596;lo;86
596;it;41
596;pe;84
597;math;75
597;english;78
597;science;98
597;biology;51
597;geography;99
597;history;92
597;lo;96
597;it;64
597;pe;48
598;math;60
598;english;77
598;science;95
598;biology;99
598;geography;69
598;history;41
598;lo;59
598;it;56
598;pe;40
599;math;94
599;english;99
599;science;91
599;biology;50
599;geography;49
599;history;53
599;lo;52
599;it;45
599;pe;79
600;math;88
600;english;47
600;science;51
600;biology;88
600;geography;80
600;history;86
600;lo;56
600;it;58
600;pe;86
601;math;69
601;english;57
601;science;70
601;biology;96
601;geography;92
601;history;54
601;lo;53
601;it;76
601;pe;84
602;math;41
602;english;51
602;science;51
602;biology;80
602;geography;94
602;history;86
602;lo;82
602;it;40
602;pe;44
603;math;94
603;english;62
603;science;45
603;biology;90
603;geography;88
603;history;85
603;lo;87
603;it;76
603;pe;55
604;math;89
604;english;46
604;science;69
604;biology;48
604;geography;89
604;history;68
604;lo;96
604;it;71
604;pe;78
605;math;54
605;english;66
605;science;67
605;biology;95
605;geography;87
605;history;93
605;lo;55
605;it;54
605;pe;42
606;math;99
606;english;50
606;science;43
606;biology;44
606;geography;51
606;history;78
606;lo;78
606;it;64
606;pe;48
607;math;76
607;english;89
607;science;92
607;biology;75
607;geography;64
607;history;51
607;lo;93
607;it;83
607;pe;63
608;math;57
608;english;62
608;science;99
608;biology;53
608;geography;95
608;history;98
608;lo;96
608;it;93
608;pe;62
609;math;92
609;english;50
609;science;100
609;biology;92
609;geography;60
609;history;60
609;lo;83
609;it;50
609;pe;99
610;math;46
610;english;99
610;science;87
610;biology;76
610;geography;67
610;history;49
610;lo;60
610;it;100
610;pe;47
611;math;84
611;english;93
611;science;54
611;biology;85
611;geography;88
611;history;92
611;lo;83
611;it;80
611;pe;83
612;math;65
612;english;46
612;science;42
612;biology;84
612;geography;82
612;history;45
612;lo;97
612;it;92
612;pe;83
613;math;96
613;english;53
613;science;95
613;biology;73
613;geography;52
613;history;60
613;lo;60
613;it;40
613;pe;66
614;math;91
614;english;54
614;science;78
614;biology;91
614;geography;49
614;history;91
614;lo;79
614;it;60
614;pe;73
615;math;73
615;english;86
615;science;63
615;biology;82
615;geography;59
615;history;61
615;lo;51
615;it;86
615;pe;46
616;math;95
616;english;92
616;science;56
616;biology;56
616;geography;93
616;history;90
616;lo;85
616;it;74
616;pe;81
617;math;88
617;english;45
617;science;93
617;biology;90
617;geography;69
617;history;61
617;lo;91
617;it;44
617;pe;79
618;math;99
618;english;87
618;science;78
618;biology;71
618;geography;58
618;history;54
618;lo;70
618;it;80
618;pe;60
619;math;84
619;english;92
619;science;44
619;biology;85
619;geography;95
619;history;52
619;lo;80
619;it;65
619;pe;82
620;math;75
620;english;54
620;science;65
620;biology;44
620;geography;99
620;history;65
620;lo;70
620;it;74
620;pe;91
621;math;82
621;english;99
621;science;45
621;biology;58
621;geography;42
621;history;88
621;lo;98
621;it;84
621;pe;68
622;math;81
622;english;89
622;science;48
622;biology;94
622;geography;66
622;history;42
622;lo;47
622;it;62
622;pe;86
623;math;62
623;english;67
623;science;95
623;biology;66
623;geography;97
623;history;97
623;lo;55
623;it;91
623;pe;48
624;math;68
624;english;64
624;science;66
624;biology;54
624;geography;76
624;history;61
624;lo;69
624;it;46
624;pe;69
625;math;48
625;english;78
625;science;89
625;biology;98
625;geography;76
625;history;98
625;lo;59
625;it;60
625;pe;50
626;math;71
626;english;73
626;science;68
626;biology;98
626;geography;73
626;history;57
626;lo;100
626;it;88
626;pe;70
627;math;64
627;english;44
627;science;51
627;biology;55
627;geography;64
627;history;65
627;lo;72
627;it;46
627;pe;61
628;math;94
628;english;56
628;science;51
628;biology;43
628;geography;75
628;history;52
628;lo;93
628;it;74
628;pe;76
629;math;43
629;english;68
629;science;94
629;biology;52
629;geography;45
629;history;94
629;lo;88
629;it;82
629;pe;81
630;math;97
630;english;63
630;science;100
630;biology;84
630;geography;100
630;history;53
630;lo;64
630;it;77
630;pe;62
631;math;90
631;english;84
631;science;70
631;biology;68
631;geography;68
631;history;41
631;lo;92
631;it;100
631;pe;43
632;math;78
632;english;81
632;science;88
632;biology;97
632;geography;90
632;history;61
632;lo;99
632;it;72
632;pe;49
633;math;93
633;english;41
633;science;80
633;biology;81
633;geography;72
633;history;65
633;lo;79
633;it;67
633;pe;78
634;math;48
634;english;49
634;science;60
634;biology;65
634;geography;77
634;history;65
634;lo;57
634;it;76
634;pe;99
635;math;61
635;english;73
635;science;84
635;biology;95
635;geography;99
635;history;74
635;lo;88
635;it;45
635;pe;48
636;math;86
636;english;52
636;science;66
636;biology;43
636;geography;98
636;history;60
636;lo;50
636;it;89
636;pe;44
637;math;89
637;english;47
637;science;64
637;biology;55
637;geography;42
637;history;93
637;lo;50
637;it;68
637;pe;46
638;math;47
638;english;53
638;science;79
638;biology;59
638;geography;96
638;history;92
638;lo;69
638;it;76
638;pe;51
639;math;90
639;english;54
639;science;59
639;biology;99
639;geography;51
639;history;46
639;lo;88
639;it;70
639;pe;80
640;math;60
640;english;54
640;science;100
640;biology;46
640;geography;97
640;history;53
640;lo;94
640;it;69
640;pe;82
641;math;73
641;english;69
641;science;69
641;biology;42
641;geography;42
641;history;53
641;lo;89
641;it;65
641;pe;89
642;math;72
642;english;84
642;science;44
642;biology;93
642;geography;49
642;history;52
642;lo;45
642;it;50
642;pe;70
643;math;61
643;english;94
643;science;58
643;biology;91
643;geography;94
643;history;89
643;lo;50
643;it;60
643;pe;64
644;math;97
644;english;69
644;science;45
644;biology;81
644;geography;98
644;history;84
644;lo;66
644;it;100
644;pe;85
645;math;84
645;english;57
645;science;73
645;biology;46
645;geography;65
645;history;48
645;lo;77
645;it;44
645;pe;85
646;math;84
646;english;79
646;science;52
646;biology;89
646;geography;46
646;history;43
646;lo;98
646;it;61
646;pe;68
647;math;81
647;english;86
647;science;46
647;biology;41
647;geography;71
647;history;46
647;lo;63
647;it;41
647;pe;98
648;math;75
648;english;69
648;science;68
648;biology;81
648;geography;88
648;history;96
648;lo;81
648;it;65
648;pe;78
649;math;54
649;english;100
649;science;43
649;biology;92
649;geography;87
649;history;60
649;lo;74
649;it;89
649;pe;63
650;math;75
650;english;47
650;science;94
650;biology;61
650;geography;57
650;history;43
650;lo;71
650;it;81
650;pe;83
651;math;65
651;english;71
651;science;73
651;biology;42
651;geography;50
651;history;63
651;lo;63
651;it;41
651;pe;97
652;math;81
652;english;55
652;science;80
652;biology;71
652;geography;41
652;history;58
652;lo;66
652;it;82
652;pe;45
653;math;58
653;english;74
653;science;96
653;biology;80
653;geography;74
653;history;83
653;lo;100
653;it;63
653;pe;51
654;math;78
654;english;97
654;science;46
654;biology;58
654;geography;77
654;history;43
654;lo;53
654;it;96
654;pe;69
655;math;63
655;english;42
655;science;68
655;biology;67
655;geography;43
655;history;76
655;lo;61
655;it;98
655;pe;71
656;math;46
656;english;80
656;science;49
656;biology;95
656;geography;64
656;history;89
656;lo;76
656;it;66
656;pe;47
657;math;99
657;english;88
657;science;70
657;biology;44
657;geography;79
657;history;82
657;lo;77
657;it;88
657;pe;49
658;math;50
658;english;48
658;science;98
658;biology;61
658;geography;60
658;history;55
658;lo;78
658;it;80
658;pe;45
659;math;76
659;english;99
659;science;87
659;biology;43
659;geography;55
659;history;70
659;lo;83
659;it;88
659;pe;77
660;math;96
660;english;61
660;science;69
660;biology;66
660;geography;80
660;history;95
660;lo;46
660;it;95
660;pe;67
661;math;45
661;english;69
661;science;43
661;biology;69
661;geography;57
661;history;100
661;lo;73
661;it;93
661;pe;40
662;math;63
662;english;74
662;science;98
662;biology;89
662;geography;44
662;history;73
662;lo;56
662;it;55
662;pe;64
663;math;50
663;english;70
663;science;88
663;biology;91
663;geography;42
663;history;87
663;lo;91
663;it;96
663;pe;79
664;math;69
664;english;56
664;science;53
664;biology;55
664;geography;79
664;history;84
664;lo;47
664;it;81
664;pe;78
665;math;88
665;english;97
665;science;86
665;biology;56
665;geography;49
665;history;85
665;lo;84
665;it;76
665;pe;41
666;math;72
666;english;65
666;science;94
666;biology;84
666;geography;80
666;history;43
666;lo;97
666;it;77
666;pe;71
667;math;78
667;english;63
667;science;71
667;biology;65
667;geography;55
667;history;81
667;lo;86
667;it;40
667;pe;63
668;math;40
668;english;80
668;science;51
668;biology;87
668;geography;66
668;history;63
668;lo;61
668;it;68
668;pe;61
669;math;80
669;english;83
669;science;50
669;biology;100
669;geography;40
669;history;81
669;lo;46
669;it;52
669;pe;86
670;math;85
670;english;63
670;science;73
670;biology;83
670;geography;75
670;history;64
670;lo;73
670;it;94
670;pe;81
671;math;81
671;english;93
671;science;56
671;biology;54
671;geography;100
671;history;59
671;lo;86
671;it;90
671;pe;95
672;math;49
672;english;91
672;science;52
672;biology;78
672;geography;97
672;history;51
672;lo;99
672;it;95
672;pe;46
673;math;44
673;english;81
673;science;77
673;biology;55
673;geography;88
673;history;95
673;lo;86
673;it;77
673;pe;68
674;math;52
674;english;89
674;science;77
674;biology;57
674;geography;56
674;history;86
674;lo;69
674;it;51
674;pe;84
675;math;44
675;english;96
675;science;93
675;biology;52
675;geography;42
675;history;63
675;lo;47
675;it;44
675;pe;70
676;math;42
676;english;48
676;science;90
676;biology;77
676;geography;54
676;history;68
676;lo;98
676;it;41
676;pe;61
677;math;43
677;english;75
677;science;84
677;biology;94
677;geography;86
677;history;40
677;lo;44
677;it;60
677;pe;69
678;math;98
678;english;55
678;science;75
678;biology;65
678;geography;83
678;history;55
678;lo;46
678;it;43
678;pe;67
679;math;65
679;english;44
679;science;66
679;biology;45
679;geography;44
679;history;43
679;lo;56
679;it;98
679;pe;64
680;math;77
680;english;46
680;science;62
680;biology;73
680;geography;70
680;history;81
680;lo;50
680;it;46
680;pe;85
681;math;44
681;english;55
681;science;91
681;biology;45
681;geography;47
681;history;64
681;lo;57
681;it;98
681;pe;41
682;math;60
682;english;62
682;science;50
682;biology;86
682;geography;42
682;history;68
682;lo;94
682;it;79
682;pe;56
683;math;49
683;english;68
683;science;75
683;biology;55
683;geography;60
683;history;75
683;lo;62
683;it;49
683;pe;55
684;math;49
684;english;55
684;science;40
684;biology;71
684;geography;97
684;history;45
684;lo;60
684;it;87
684;pe;81
685;math;72
685;english;97
685;science;73
685;biology;73
685;geography;72
685;history;77
685;lo;88
685;it;47
685;pe;77
686;math;80
686;english;99
686;science;40
686;biology;95
686;geography;53
686;history;55
686;lo;67
686;it;58
686;pe;84
687;math;100
687;english;80
687;science;49
687;biology;60
687;geography;88
687;history;76
687;lo;74
687;it;85
687;pe;57
688;math;82
688;english;65
688;science;69
688;biology;86
688;geography;70
688;history;62
688;lo;73
688;it;69
688;pe;53
689;math;62
689;english;51
689;science;93
689;biology;75
689;geography;70
689;history;90
689;lo;70
689;it;44
689;pe;81
690;math;49
690;english;59
690;science;73
690;biology;84
690;geography;81
690;history;88
690;lo;81
690;it;65
690;pe;44
691;math;43
691;english;48
691;science;60
691;biology;81
691;geography;49
691;history;93
691;lo;62
691;it;59
691;pe;76
692;math;81
692;english;62
692;science;81
692;biology;55
692;geography;91
692;history;44
692;lo;46
692;it;47
692;pe;74
693;math;91
693;english;100
693;science;56
693;biology;52
693;geography;90
693;history;65
693;lo;52
693;it;62
693;pe;51
694;math;100
694;english;71
694;science;47
694;biology;75
694;geography;54
694;history;71
694;lo;70
694;it;89
694;pe;58
695;math;53
695;english;89
695;science;41
695;biology;68
695;geography;98
695;history;62
695;lo;78
695;it;64
695;pe;56
696;math;42
696;english;93
696;science;94
696;biology;42
696;geography;80
696;history;47
696;lo;74
696;it;78
696;pe;79
697;math;77
697;english;90
697;science;74
697;biology;92
697;geography;75
697;history;44
697;lo;43
697;it;50
697;pe;51
698;math;57
698;english;71
698;science;72
698;biology;83
698;geography;83
698;history;41
698;lo;90
698;it;60
698;pe;53
699;math;47
699;english;74
699;science;89
699;biology;89
699;geography;96
699;history;99
699;lo;81
699;it;86
699;pe;60
700;math;43
700;english;51
700;science;63
700;biology;67
700;geography;56
700;history;42
700;lo;46
700;it;86
700;pe;44
701;math;71
701;english;64
701;science;56
701;biology;41
701;geography;86
701;history;94
701;lo;45
701;it;48
701;pe;40
702;math;89
702;english;43
702;science;71
702;biology;71
702;geography;96
702;history;92
702;lo;41
702;it;74
702;pe;89
703;math;49
703;english;74
703;science;86
703;biology;70
703;geography;49
703;history;64
703;lo;56
703;it;42
703;pe;67
704;math;78
704;english;98
704;science;91
704;biology;71
704;geography;49
704;history;99
704;lo;99
704;it;85
704;pe;66
705;math;83
705;english;78
705;science;99
705;biology;75
705;geography;68
705;history;59
705;lo;98
705;it;48
705;pe;81
706;math;85
706;english;99
706;science;86
706;biology;86
706;geography;85
706;history;57
706;lo;81
706;it;40
706;pe;65
707;math;98
707;english;62
707;science;57
707;biology;72
707;geography;49
707;history;67
707;lo;90
707;it;74
707;pe;54
708;math;46
708;english;56
708;science;62
708;biology;88
708;geography;42
708;history;59
708;lo;55
708;it;71
708;pe;99
709;math;90
709;english;53
709;science;81
709;biology;100
709;geography;46
709;history;92
709;lo;96
709;it;46
709;pe;89
710;math;46
710;english;81
710;science;97
710;biology;88
710;geography;43
710;history;79
710;lo;97
710;it;50
710;pe;77
711;math;86
711;english;94
711;science;49
711;biology;49
711;geography;48
711;history;46
711;lo;84
711;it;56
711;pe;77
712;math;46
712;english;43
712;science;40
712;biology;57
712;geography;48
712;history;97
712;lo;64
712;it;44
712;pe;70
713;math;73
713;english;86
713;science;47
713;biology;97
713;geography;68
713;history;95
713;lo;95
713;it;56
713;pe;61
714;math;96
714;english;96
714;science;99
714;biology;70
714;geography;65
714;history;86
714;lo;100
714;it;62
714;pe;76
715;math;93
715;english;95
715;science;52
715;biology;87
715;geography;76
715;history;72
715;lo;73
715;it;94
715;pe;89
716;math;98
716;english;50
716;science;82
716;biology;56
716;geography;42
716;history;85
716;lo;52
716;it;55
716;pe;63
717;math;78
717;english;71
717;science;99
717;biology;53
717;geography;92
717;history;80
717;lo;93
717;it;48
717;pe;88
718;math;78
718;english;61
718;science;61
718;biology;59
718;geography;52
718;history;49
718;lo;56
718;it;64
718;pe;74
719;math;85
719;english;59
719;science;75
719;biology;56
719;geography;79
719;history;94
719;lo;40
719;it;65
719;pe;96
720;math;87
720;english;92
720;science;88
720;biology;98
720;geography;60
720;history;94
720;lo;98
720;it;79
720;pe;65
721;math;73
721;english;93
721;science;96
721;biology;100
721;geography;55
721;history;59
721;lo;67
721;it;42
721;pe;47
722;math;92
722;english;75
722;science;41
722;biology;59
722;geography;70
722;history;44
722;lo;55
722;it;54
722;pe;99
723;math;89
723;english;61
723;science;53
723;biology;77
723;geography;45
723;history;97
723;lo;87
723;it;65
723;pe;90
724;math;72
724;english;99
724;science;65
724;biology;47
